# filename          timestamp[s]         [exposuretime[ms]]
1520437769068617387 1520437769.068617387 1.64
1520437769118623509 1520437769.118623509 1.650245
1520437769168625509 1520437769.168625509 1.650245
1520437769218627509 1520437769.218627509 1.650245
1520437769268628509 1520437769.268628509 1.650245
1520437769318629509 1520437769.318629509 1.650245
1520437769368631509 1520437769.368631509 1.650245
1520437769418632509 1520437769.418632509 1.650245
1520437769468634509 1520437769.468634509 1.650245
1520437769518636088 1520437769.518636088 1.649403
1520437769568637088 1520437769.568637088 1.649403
1520437769618639088 1520437769.618639088 1.649403
1520437769668640088 1520437769.668640088 1.649403
1520437769718642088 1520437769.718642088 1.649403
1520437769768643088 1520437769.768643088 1.649403
1520437769818645088 1520437769.818645088 1.649403
1520437769868647088 1520437769.868647088 1.649403
1520437769918635737 1520437769.918635737 1.624701
1520437769968637737 1520437769.968637737 1.624701
1520437770018638737 1520437770.018638737 1.624701
1520437770068640737 1520437770.068640737 1.624701
1520437770118641737 1520437770.118641737 1.624701
1520437770168643737 1520437770.168643737 1.624701
1520437770218645737 1520437770.218645737 1.624701
1520437770268646737 1520437770.268646737 1.624701
1520437770318648737 1520437770.318648737 1.624701
1520437770368660913 1520437770.368660913 1.645052
1520437770418661913 1520437770.418661913 1.645052
1520437770468663913 1520437770.468663913 1.645052
1520437770518664913 1520437770.518664913 1.645052
1520437770568666913 1520437770.568666913 1.645052
1520437770618667913 1520437770.618667913 1.645052
1520437770668669913 1520437770.668669913 1.645052
1520437770718670913 1520437770.718670913 1.645052
1520437770768672492 1520437770.768672492 1.64421
1520437770818678492 1520437770.818678492 1.64421
1520437770868675492 1520437770.868675492 1.64421
1520437770918676492 1520437770.918676492 1.64421
1520437770968678492 1520437770.968678492 1.64421
1520437771018679492 1520437771.018679492 1.64421
1520437771068681492 1520437771.068681492 1.64421
1520437771118683492 1520437771.118683492 1.64421
1520437771168676843 1520437771.168676843 1.628912
1520437771218678843 1520437771.218678843 1.628912
1520437771268679843 1520437771.268679843 1.628912
1520437771318681843 1520437771.318681843 1.628912
1520437771368682843 1520437771.368682843 1.628912
1520437771418684843 1520437771.418684843 1.628912
1520437771468686843 1520437771.468686843 1.628912
1520437771518687843 1520437771.518687843 1.628912
1520437771568681141 1520437771.568681141 1.611508
1520437771618683141 1520437771.618683141 1.611508
1520437771668684141 1520437771.668684141 1.611508
1520437771718685141 1520437771.718685141 1.611508
1520437771768687141 1520437771.768687141 1.611508
1520437771818688141 1520437771.818688141 1.611508
1520437771868690141 1520437771.868690141 1.611508
1520437771918692141 1520437771.918692141 1.611508
1520437771968685369 1520437771.968685369 1.593964
1520437772018686369 1520437772.018686369 1.593964
1520437772068688369 1520437772.068688369 1.593964
1520437772118689369 1520437772.118689369 1.593964
1520437772168690369 1520437772.168690369 1.593964
1520437772218692369 1520437772.218692369 1.593964
1520437772268694369 1520437772.268694369 1.593964
1520437772318695369 1520437772.318695369 1.593964
1520437772368690772 1520437772.368690772 1.580771
1520437772418692772 1520437772.418692772 1.580771
1520437772468693772 1520437772.468693772 1.580771
1520437772518694772 1520437772.518694772 1.580771
1520437772568696772 1520437772.568696772 1.580771
1520437772618697772 1520437772.618697772 1.580771
1520437772668699772 1520437772.668699772 1.580771
1520437772718701772 1520437772.718701772 1.580771
1520437772768702772 1520437772.768702772 1.580771
1520437772818692422 1520437772.818692422 1.55607
1520437772868693422 1520437772.868693422 1.55607
1520437772918695422 1520437772.918695422 1.55607
1520437772968696422 1520437772.968696422 1.55607
1520437773018698422 1520437773.018698422 1.55607
1520437773068700422 1520437773.068700422 1.55607
1520437773118701422 1520437773.118701422 1.55607
1520437773168703422 1520437773.168703422 1.55607
1520437773218699948 1520437773.218699948 1.545122
1520437773268700948 1520437773.268700948 1.545122
1520437773318701948 1520437773.318701948 1.545122
1520437773368703948 1520437773.368703948 1.545122
1520437773418705948 1520437773.418705948 1.545122
1520437773468706948 1520437773.468706948 1.545122
1520437773518709948 1520437773.518709948 1.545122
1520437773568710948 1520437773.568710948 1.545122
1520437773618724930 1520437773.618724930 1.571087
1520437773668726930 1520437773.668726930 1.571087
1520437773718727930 1520437773.718727930 1.571087
1520437773768729930 1520437773.768729930 1.571087
1520437773818730930 1520437773.818730930 1.571087
1520437773868732930 1520437773.868732930 1.571087
1520437773918733930 1520437773.918733930 1.571087
1520437773968735930 1520437773.968735930 1.571087
1520437774018767036 1520437774.018767036 1.631298
1520437774068872036 1520437774.068872036 1.631298
1520437774118770036 1520437774.118770036 1.631298
1520437774168772036 1520437774.168772036 1.631298
1520437774218773036 1520437774.218773036 1.631298
1520437774268775036 1520437774.268775036 1.631298
1520437774318777036 1520437774.318777036 1.631298
1520437774368778036 1520437774.368778036 1.631298
1520437774418796737 1520437774.418796737 1.664701
1520437774468797737 1520437774.468797737 1.664701
1520437774518799737 1520437774.518799737 1.664701
1520437774568800737 1520437774.568800737 1.664701
1520437774618802737 1520437774.618802737 1.664701
1520437774668804737 1520437774.668804737 1.664701
1520437774718805737 1520437774.718805737 1.664701
1520437774768807737 1520437774.768807737 1.664701
1520437774818814422 1520437774.818814422 1.67607
1520437774868791509 1520437774.868791509 1.626245
1520437774918792509 1520437774.918792509 1.626245
1520437774968795509 1520437774.968795509 1.626245
1520437775018796509 1520437775.018796509 1.626245
1520437775068797509 1520437775.068797509 1.626245
1520437775118799509 1520437775.118799509 1.626245
1520437775168800509 1520437775.168800509 1.626245
1520437775218802509 1520437775.218802509 1.626245
1520437775268809562 1520437775.268809562 1.63635
1520437775318810562 1520437775.318810562 1.63635
1520437775368811562 1520437775.368811562 1.63635
1520437775418813562 1520437775.418813562 1.63635
1520437775468815562 1520437775.468815562 1.63635
1520437775518816562 1520437775.518816562 1.63635
1520437775568818562 1520437775.568818562 1.63635
1520437775618820562 1520437775.618820562 1.63635
1520437775668895018 1520437775.668895018 1.593263
1520437775718801018 1520437775.718801018 1.593263
1520437775768803018 1520437775.768803018 1.593263
1520437775818805018 1520437775.818805018 1.593263
1520437775868806018 1520437775.868806018 1.593263
1520437775918808018 1520437775.918808018 1.593263
1520437775968809018 1520437775.968809018 1.593263
1520437776018811018 1520437776.018811018 1.593263
1520437776068809843 1520437776.068809843 1.588912
1520437776118811843 1520437776.118811843 1.588912
1520437776168812843 1520437776.168812843 1.588912
1520437776218814843 1520437776.218814843 1.588912
1520437776268816843 1520437776.268816843 1.588912
1520437776318817843 1520437776.318817843 1.588912
1520437776368819843 1520437776.368819843 1.588912
1520437776418820843 1520437776.418820843 1.588912
1520437776468774071 1520437776.468774071 1.491368
1520437776518775071 1520437776.518775071 1.491368
1520437776568777071 1520437776.568777071 1.491368
1520437776618779071 1520437776.618779071 1.491368
1520437776668781071 1520437776.668781071 1.491368
1520437776718782071 1520437776.718782071 1.491368
1520437776768784071 1520437776.768784071 1.491368
1520437776818786071 1520437776.818786071 1.491368
1520437776868756334 1520437776.868756334 1.429894
1520437776918757334 1520437776.918757334 1.429894
1520437776968758334 1520437776.968758334 1.429894
1520437777018761334 1520437777.018761334 1.429894
1520437777068762334 1520437777.068762334 1.429894
1520437777118763334 1520437777.118763334 1.429894
1520437777168766334 1520437777.168766334 1.429894
1520437777218767334 1520437777.218767334 1.429894
1520437777268847071 1520437777.268847071 1.419368
1520437777318765965 1520437777.318765965 1.423157
1520437777368767965 1520437777.368767965 1.423157
1520437777418768965 1520437777.418768965 1.423157
1520437777468770965 1520437777.468770965 1.423157
1520437777518772965 1520437777.518772965 1.423157
1520437777568773965 1520437777.568773965 1.423157
1520437777618775965 1520437777.618775965 1.423157
1520437777668776965 1520437777.668776965 1.423157
1520437777718799597 1520437777.718799597 1.464421
1520437777768800597 1520437777.768800597 1.464421
1520437777818802597 1520437777.818802597 1.464421
1520437777868804597 1520437777.868804597 1.464421
1520437777918805597 1520437777.918805597 1.464421
1520437777968807597 1520437777.968807597 1.464421
1520437778018808597 1520437778.018808597 1.464421
1520437778068810597 1520437778.068810597 1.464421
1520437778118804930 1520437778.118804930 1.451087
1520437778168807930 1520437778.168807930 1.451087
1520437778218808930 1520437778.218808930 1.451087
1520437778268810930 1520437778.268810930 1.451087
1520437778318811930 1520437778.318811930 1.451087
1520437778368813930 1520437778.368813930 1.451087
1520437778418814930 1520437778.418814930 1.451087
1520437778468816930 1520437778.468816930 1.451087
1520437778518826492 1520437778.518826492 1.46821
1520437778568827492 1520437778.568827492 1.46821
1520437778618829492 1520437778.618829492 1.46821
1520437778668831492 1520437778.668831492 1.46821
1520437778718832492 1520437778.718832492 1.46821
1520437778768834492 1520437778.768834492 1.46821
1520437778818835492 1520437778.818835492 1.46821
1520437778868910492 1520437778.868910492 1.46821
1520437778918869088 1520437778.918869088 1.529403
1520437778968871088 1520437778.968871088 1.529403
1520437779018873088 1520437779.018873088 1.529403
1520437779068874088 1520437779.068874088 1.529403
1520437779118876088 1520437779.118876088 1.529403
1520437779168877088 1520437779.168877088 1.529403
1520437779218879088 1520437779.218879088 1.529403
1520437779268880088 1520437779.268880088 1.529403
1520437779318884685 1520437779.318884685 1.534596
1520437779368885685 1520437779.368885685 1.534596
1520437779418887685 1520437779.418887685 1.534596
1520437779468889685 1520437779.468889685 1.534596
1520437779518890685 1520437779.518890685 1.534596
1520437779568892685 1520437779.568892685 1.534596
1520437779618893685 1520437779.618893685 1.534596
1520437779668895685 1520437779.668895685 1.534596
1520437779718896685 1520437779.718896685 1.534596
1520437779768849071 1520437779.768849071 1.435368
1520437779818851071 1520437779.818851071 1.435368
1520437779868853071 1520437779.868853071 1.435368
1520437779918854071 1520437779.918854071 1.435368
1520437779968856071 1520437779.968856071 1.435368
1520437780018857071 1520437780.018857071 1.435368
1520437780068859071 1520437780.068859071 1.435368
1520437780118860071 1520437780.118860071 1.435368
1520437780168823246 1520437780.168823246 1.359719
1520437780218826246 1520437780.218826246 1.359719
1520437780268827246 1520437780.268827246 1.359719
1520437780318828246 1520437780.318828246 1.359719
1520437780368830246 1520437780.368830246 1.359719
1520437780418832246 1520437780.418832246 1.359719
1520437780468891246 1520437780.468891246 1.359719
1520437780518834246 1520437780.518834246 1.359719
1520437780568865088 1520437780.568865088 1.417403
1520437780618867088 1520437780.618867088 1.417403
1520437780668868088 1520437780.668868088 1.417403
1520437780718870088 1520437780.718870088 1.417403
1520437780768871088 1520437780.768871088 1.417403
1520437780818873088 1520437780.818873088 1.417403
1520437780868874088 1520437780.868874088 1.417403
1520437780918876088 1520437780.918876088 1.417403
1520437780968930422 1520437780.968930422 1.52407
1520437781018932422 1520437781.018932422 1.52407
1520437781068934422 1520437781.068934422 1.52407
1520437781118935422 1520437781.118935422 1.52407
1520437781168937422 1520437781.168937422 1.52407
1520437781218938422 1520437781.218938422 1.52407
1520437781268940422 1520437781.268940422 1.52407
1520437781318941422 1520437781.318941422 1.52407
1520437781368990930 1520437781.368990930 1.619087
1520437781418992930 1520437781.418992930 1.619087
