# filename          timestamp[s]         [exposuretime[ms]]
1520520700820660689 1520520700.820660689 2.298947
1520520700870661689 1520520700.870661689 2.298947
1520520700920663689 1520520700.920663689 2.298947
1520520700970664689 1520520700.970664689 2.298947
1520520701020666689 1520520701.020666689 2.298947
1520520701070668689 1520520701.070668689 2.298947
1520520701120670689 1520520701.120670689 2.298947
1520520701170389444 1520520701.170389444 1.734456
1520520701220391444 1520520701.220391444 1.734456
1520520701270392444 1520520701.270392444 1.734456
1520520701320393444 1520520701.320393444 1.734456
1520520701370395444 1520520701.370395444 1.734456
1520520701420396444 1520520701.420396444 1.734456
1520520701470398444 1520520701.470398444 1.734456
1520520701520400444 1520520701.520400444 1.734456
1520520701570401444 1520520701.570401444 1.734456
1520520701620403444 1520520701.620403444 1.734456
1520520701670404444 1520520701.670404444 1.734456
1520520701720406444 1520520701.720406444 1.734456
1520520701770407444 1520520701.770407444 1.734456
1520520701820409444 1520520701.820409444 1.734456
1520520701870410444 1520520701.870410444 1.734456
1520520701920412444 1520520701.920412444 1.734456
1520520701970413444 1520520701.970413444 1.734456
1520520702020398180 1520520702.020398180 1.699929
1520520702070399180 1520520702.070399180 1.699929
1520520702120401180 1520520702.120401180 1.699929
1520520702170403180 1520520702.170403180 1.699929
1520520702220404180 1520520702.220404180 1.699929
1520520702270406180 1520520702.270406180 1.699929
1520520702320407180 1520520702.320407180 1.699929
1520520702370409180 1520520702.370409180 1.699929
1520520702420385338 1520520702.420385338 1.650245
1520520702470387338 1520520702.470387338 1.650245
1520520702520389338 1520520702.520389338 1.650245
1520520702570390338 1520520702.570390338 1.650245
1520520702620392338 1520520702.620392338 1.650245
1520520702670394338 1520520702.670394338 1.650245
1520520702720395338 1520520702.720395338 1.650245
1520520702770397338 1520520702.770397338 1.650245
1520520702820368865 1520520702.820368865 1.591298
1520520702870370865 1520520702.870370865 1.591298
1520520702920371865 1520520702.920371865 1.591298
1520520702970373865 1520520702.970373865 1.591298
1520520703020374865 1520520703.020374865 1.591298
1520520703070376865 1520520703.070376865 1.591298
1520520703120377865 1520520703.120377865 1.591298
1520520703170379865 1520520703.170379865 1.591298
1520520703220345233 1520520703.220345233 1.518035
1520520703270346233 1520520703.270346233 1.518035
1520520703320348233 1520520703.320348233 1.518035
1520520703370349233 1520520703.370349233 1.518035
1520520703420351233 1520520703.420351233 1.518035
1520520703470352233 1520520703.470352233 1.518035
1520520703520354233 1520520703.520354233 1.518035
1520520703570355233 1520520703.570355233 1.518035
1520520703620357233 1520520703.620357233 1.518035
1520520703670349952 1520520703.670349952 1.501473
1520520703720351952 1520520703.720351952 1.501473
1520520703770353952 1520520703.770353952 1.501473
1520520703820354952 1520520703.820354952 1.501473
1520520703870356952 1520520703.870356952 1.501473
1520520703920357952 1520520703.920357952 1.501473
1520520703970359952 1520520703.970359952 1.501473
1520520704020360952 1520520704.020360952 1.501473
1520520704070387584 1520520704.070387584 1.550736
1520520704120389584 1520520704.120389584 1.550736
1520520704170391584 1520520704.170391584 1.550736
1520520704220392584 1520520704.220392584 1.550736
1520520704270394584 1520520704.270394584 1.550736
1520520704320395584 1520520704.320395584 1.550736
1520520704370397584 1520520704.370397584 1.550736
1520520704420398584 1520520704.420398584 1.550736
1520520704470422830 1520520704.470422830 1.595228
1520520704520423830 1520520704.520423830 1.595228
1520520704570425830 1520520704.570425830 1.595228
1520520704620426830 1520520704.620426830 1.595228
1520520704670429830 1520520704.670429830 1.595228
1520520704720430830 1520520704.720430830 1.595228
1520520704770431830 1520520704.770431830 1.595228
1520520704820432830 1520520704.820432830 1.595228
1520520704870534672 1520520704.870534672 1.588912
1520520704920433672 1520520704.920433672 1.588912
1520520704970434672 1520520704.970434672 1.588912
1520520705020436672 1520520705.020436672 1.588912
1520520705070437672 1520520705.070437672 1.588912
1520520705120439672 1520520705.120439672 1.588912
1520520705170440672 1520520705.170440672 1.588912
1520520705220442672 1520520705.220442672 1.588912
1520520705270428023 1520520705.270428023 1.557614
1520520705320430023 1520520705.320430023 1.557614
1520520705370432023 1520520705.370432023 1.557614
1520520705420433023 1520520705.420433023 1.557614
1520520705470435023 1520520705.470435023 1.557614
1520520705520436023 1520520705.520436023 1.557614
1520520705570438023 1520520705.570438023 1.557614
1520520705620439023 1520520705.620439023 1.557614
1520520705670421935 1520520705.670421935 1.519438
1520520705720423935 1520520705.720423935 1.519438
1520520705770425935 1520520705.770425935 1.519438
1520520705820426935 1520520705.820426935 1.519438
1520520705870427935 1520520705.870427935 1.519438
1520520705920429935 1520520705.920429935 1.519438
1520520705970431935 1520520705.970431935 1.519438
1520520706020432935 1520520706.020432935 1.519438
1520520706070434935 1520520706.070434935 1.519438
1520520706120435233 1520520706.120435233 1.518035
1520520706170437233 1520520706.170437233 1.518035
1520520706220438233 1520520706.220438233 1.518035
1520520706270440233 1520520706.270440233 1.518035
1520520706320441233 1520520706.320441233 1.518035
1520520706370443233 1520520706.370443233 1.518035
1520520706420445233 1520520706.420445233 1.518035
1520520706470546233 1520520706.470546233 1.518035
1520520706520442479 1520520706.520442479 1.506526
1520520706570443479 1520520706.570443479 1.506526
1520520706620445479 1520520706.620445479 1.506526
1520520706670446479 1520520706.670446479 1.506526
1520520706720448479 1520520706.720448479 1.506526
1520520706770449479 1520520706.770449479 1.506526
1520520706820451479 1520520706.820451479 1.506526
1520520706870452479 1520520706.870452479 1.506526
1520520706920456654 1520520706.920456654 1.510877
1520520706970458654 1520520706.970458654 1.510877
1520520707020459654 1520520707.020459654 1.510877
1520520707070461654 1520520707.070461654 1.510877
1520520707120462654 1520520707.120462654 1.510877
1520520707170464654 1520520707.170464654 1.510877
1520520707220465654 1520520707.220465654 1.510877
1520520707270467654 1520520707.270467654 1.510877
1520520707320491970 1520520707.320491970 1.555508
1520520707370492970 1520520707.370492970 1.555508
1520520707420494970 1520520707.420494970 1.555508
1520520707470496970 1520520707.470496970 1.555508
1520520707520498970 1520520707.520498970 1.555508
1520520707570499970 1520520707.570499970 1.555508
1520520707620500970 1520520707.620500970 1.555508
1520520707670502970 1520520707.670502970 1.555508
1520520707720531198 1520520707.720531198 1.609964
1520520707770533198 1520520707.770533198 1.609964
1520520707820534198 1520520707.820534198 1.609964
1520520707870540198 1520520707.870540198 1.609964
1520520707920538198 1520520707.920538198 1.609964
1520520707970539198 1520520707.970539198 1.609964
1520520708020541198 1520520708.020541198 1.609964
1520520708070641198 1520520708.070641198 1.609964
1520520708120544198 1520520708.120544198 1.609964
1520520708170585900 1520520708.170585900 1.691368
1520520708220587900 1520520708.220587900 1.691368
1520520708270588900 1520520708.270588900 1.691368
1520520708320590900 1520520708.320590900 1.691368
1520520708370591900 1520520708.370591900 1.691368
1520520708420593900 1520520708.420593900 1.691368
1520520708470594900 1520520708.470594900 1.691368
1520520708520596900 1520520708.520596900 1.691368
1520520708570592444 1520520708.570592444 1.678456
1520520708620593444 1520520708.620593444 1.678456
1520520708670595444 1520520708.670595444 1.678456
1520520708720596444 1520520708.720596444 1.678456
1520520708770598444 1520520708.770598444 1.678456
1520520708820599444 1520520708.820599444 1.678456
1520520708870601444 1520520708.870601444 1.678456
1520520708920603444 1520520708.920603444 1.678456
1520520708970512303 1520520708.970512303 1.494175
1520520709020514303 1520520709.020514303 1.494175
1520520709070516303 1520520709.070516303 1.494175
1520520709120517303 1520520709.120517303 1.494175
1520520709170519303 1520520709.170519303 1.494175
1520520709220520303 1520520709.220520303 1.494175
1520520709270522303 1520520709.270522303 1.494175
1520520709320523303 1520520709.320523303 1.494175
1520520709370570005 1520520709.370570005 1.583578
1520520709420571005 1520520709.420571005 1.583578
1520520709470577005 1520520709.470577005 1.583578
1520520709520574005 1520520709.520574005 1.583578
1520520709570576005 1520520709.570576005 1.583578
1520520709620577005 1520520709.620577005 1.583578
1520520709670675005 1520520709.670675005 1.583578
1520520709720581005 1520520709.720581005 1.583578
1520520709770873444 1520520709.770873444 2.166456
1520520709820875444 1520520709.820875444 2.166456
1520520709870876444 1520520709.870876444 2.166456
1520520709920878444 1520520709.920878444 2.166456
1520520709970879444 1520520709.970879444 2.166456
1520520710020881444 1520520710.020881444 2.166456
1520520710070882444 1520520710.070882444 2.166456
1520520710120884444 1520520710.120884444 2.166456
1520520710171069110 1520520710.171069110 2.531789
1520520710221070110 1520520710.221070110 2.531789
1520520710271072110 1520520710.271072110 2.531789
1520520710321073110 1520520710.321073110 2.531789
1520520710371075110 1520520710.371075110 2.531789
1520520710421076110 1520520710.421076110 2.531789
1520520710471078110 1520520710.471078110 2.531789
1520520710521080110 1520520710.521080110 2.531789
1520520710571082110 1520520710.571082110 2.531789
1520520710620596093 1520520710.620596093 1.557754
1520520710670597093 1520520710.670597093 1.557754
1520520710720599093 1520520710.720599093 1.557754
1520520710770601093 1520520710.770601093 1.557754
1520520710820603093 1520520710.820603093 1.557754
1520520710870604093 1520520710.870604093 1.557754
1520520710920605093 1520520710.920605093 1.557754
1520520710970607093 1520520710.970607093 1.557754
1520520711020404023 1520520711.020404023 1.149614
1520520711070406023 1520520711.070406023 1.149614
1520520711120407023 1520520711.120407023 1.149614
1520520711170409023 1520520711.170409023 1.149614
1520520711220410023 1520520711.220410023 1.149614
1520520711270504023 1520520711.270504023 1.149614
1520520711320414023 1520520711.320414023 1.149614
1520520711370415023 1520520711.370415023 1.149614
1520520711420509023 1520520711.420509023 1.333614
1520520711470510023 1520520711.470510023 1.333614
1520520711520512023 1520520711.520512023 1.333614
1520520711570513023 1520520711.570513023 1.333614
1520520711620515023 1520520711.620515023 1.333614
1520520711670516023 1520520711.670516023 1.333614
1520520711720518023 1520520711.720518023 1.333614
1520520711770520023 1520520711.770520023 1.333614
1520520711820838777 1520520711.820838777 1.969122
1520520711870840777 1520520711.870840777 1.969122
1520520711920841777 1520520711.920841777 1.969122
1520520711970843777 1520520711.970843777 1.969122
1520520712020844777 1520520712.020844777 1.969122
1520520712070846777 1520520712.070846777 1.969122
1520520712120847777 1520520712.120847777 1.969122
1520520712170849777 1520520712.170849777 1.969122
1520520712221028005 1520520712.221028005 2.319578
1520520712271029005 1520520712.271029005 2.319578
1520520712321030005 1520520712.321030005 2.319578
1520520712371032005 1520520712.371032005 2.319578
1520520712421033005 1520520712.421033005 2.319578
1520520712471035005 1520520712.471035005 2.319578
1520520712521036005 1520520712.521036005 2.319578
1520520712571038005 1520520712.571038005 2.319578
1520520712620765601 1520520712.620765601 1.772771
1520520712670767601 1520520712.670767601 1.772771
1520520712720768601 1520520712.720768601 1.772771
1520520712770772601 1520520712.770772601 1.772771
1520520712820771601 1520520712.820771601 1.772771
1520520712870858601 1520520712.870858601 1.772771
1520520712920775601 1520520712.920775601 1.772771
1520520712970776601 1520520712.970776601 1.772771
1520520713020778601 1520520713.020778601 1.772771
1520520713070664303 1520520713.070664303 1.542175
1520520713120666303 1520520713.120666303 1.542175
1520520713170667303 1520520713.170667303 1.542175
1520520713220669303 1520520713.220669303 1.542175
1520520713270670303 1520520713.270670303 1.542175
1520520713320672303 1520520713.320672303 1.542175
1520520713370674303 1520520713.370674303 1.542175
1520520713420675303 1520520713.420675303 1.542175
1520520713470774777 1520520713.470774777 1.737122
1520520713520775777 1520520713.520775777 1.737122
1520520713570777777 1520520713.570777777 1.737122
1520520713620778777 1520520713.620778777 1.737122
1520520713670780777 1520520713.670780777 1.737122
1520520713720781777 1520520713.720781777 1.737122
1520520713770783777 1520520713.770783777 1.737122
1520520713820785777 1520520713.820785777 1.737122
1520520713870983286 1520520713.870983286 2.12814
1520520713920984286 1520520713.920984286 2.12814
1520520713970986286 1520520713.970986286 2.12814
1520520714020987286 1520520714.020987286 2.12814
1520520714070989286 1520520714.070989286 2.12814
1520520714120990286 1520520714.120990286 2.12814
1520520714170995286 1520520714.170995286 2.12814
1520520714220993286 1520520714.220993286 2.12814
1520520714271080970 1520520714.271080970 2.299508
1520520714321082970 1520520714.321082970 2.299508
1520520714371083970 1520520714.371083970 2.299508
1520520714421084970 1520520714.421084970 2.299508
1520520714471164970 1520520714.471164970 2.299508
1520520714521088970 1520520714.521088970 2.299508
1520520714571089970 1520520714.571089970 2.299508
1520520714621091970 1520520714.621091970 2.299508
1520520714670904128 1520520714.670904128 1.921824
1520520714720906128 1520520714.720906128 1.921824
1520520714770907128 1520520714.770907128 1.921824
1520520714820909128 1520520714.820909128 1.921824
1520520714870910128 1520520714.870910128 1.921824
1520520714920912128 1520520714.920912128 1.921824
1520520714970914128 1520520714.970914128 1.921824
1520520715020915128 1520520715.020915128 1.921824
1520520715070917128 1520520715.070917128 1.921824
1520520715120964654 1520520715.120964654 2.014877
1520520715170966654 1520520715.170966654 2.014877
1520520715220967654 1520520715.220967654 2.014877
1520520715270969654 1520520715.270969654 2.014877
1520520715320970654 1520520715.320970654 2.014877
1520520715370972654 1520520715.370972654 2.014877
1520520715420974654 1520520715.420974654 2.014877
1520520715470976654 1520520715.470976654 2.014877
1520520715520848882 1520520715.520848882 1.757333
1520520715570850882 1520520715.570850882 1.757333
1520520715620851882 1520520715.620851882 1.757333
1520520715670853882 1520520715.670853882 1.757333
1520520715720854882 1520520715.720854882 1.757333
1520520715770856882 1520520715.770856882 1.757333
1520520715820857882 1520520715.820857882 1.757333
1520520715870859882 1520520715.870859882 1.757333
1520520715921195338 1520520715.921195338 2.426245
1520520715971201338 1520520715.971201338 2.426245
1520520716021198338 1520520716.021198338 2.426245
1520520716071272338 1520520716.071272338 2.426245
1520520716121201338 1520520716.121201338 2.426245
1520520716171203338 1520520716.171203338 2.426245
1520520716221205338 1520520716.221205338 2.426245
1520520716271206338 1520520716.271206338 2.426245
1520520716321219356 1520520716.321219356 2.44828
1520520716371220356 1520520716.371220356 2.44828
1520520716421222356 1520520716.421222356 2.44828
1520520716471223356 1520520716.471223356 2.44828
1520520716521225356 1520520716.521225356 2.44828
1520520716571227356 1520520716.571227356 2.44828
1520520716621228356 1520520716.621228356 2.44828
1520520716671230356 1520520716.671230356 2.44828
1520520716720799426 1520520716.720799426 1.584421
1520520716770801426 1520520716.770801426 1.584421
1520520716820802426 1520520716.820802426 1.584421
1520520716870804426 1520520716.870804426 1.584421
1520520716920805426 1520520716.920805426 1.584421
1520520716970807426 1520520716.970807426 1.584421
1520520717020810426 1520520717.020810426 1.584421
1520520717070811426 1520520717.070811426 1.584421
1520520717120623444 1520520717.120623444 1.206456
1520520717170625444 1520520717.170625444 1.206456
1520520717220626444 1520520717.220626444 1.206456
1520520717270628444 1520520717.270628444 1.206456
1520520717320629444 1520520717.320629444 1.206456
1520520717370631444 1520520717.370631444 1.206456
1520520717420632444 1520520717.420632444 1.206456
1520520717470634444 1520520717.470634444 1.206456
1520520717520635444 1520520717.520635444 1.206456
1520520717570822005 1520520717.570822005 1.575578
1520520717620824005 1520520717.620824005 1.575578
1520520717670891005 1520520717.670891005 1.575578
1520520717720827005 1520520717.720827005 1.575578
1520520717770828005 1520520717.770828005 1.575578
1520520717820830005 1520520717.820830005 1.575578
1520520717870831005 1520520717.870831005 1.575578
1520520717920833005 1520520717.920833005 1.575578
1520520717971679058 1520520717.971679058 3.265684
1520520718021681058 1520520718.021681058 3.265684
1520520718071682058 1520520718.071682058 3.265684
1520520718121684058 1520520718.121684058 3.265684
1520520718171686058 1520520718.171686058 3.265684
1520520718221687058 1520520718.221687058 3.265684
1520520718271689058 1520520718.271689058 3.265684
1520520718321690058 1520520718.321690058 3.265684
1520520718371808759 1520520718.371808759 3.499087
1520520718421809759 1520520718.421809759 3.499087
1520520718471811759 1520520718.471811759 3.499087
1520520718521813759 1520520718.521813759 3.499087
1520520718571814759 1520520718.571814759 3.499087
1520520718621816759 1520520718.621816759 3.499087
1520520718671818759 1520520718.671818759 3.499087
1520520718721819759 1520520718.721819759 3.499087
1520520718771831163 1520520718.771831163 3.517894
1520520718821832163 1520520718.821832163 3.517894
1520520718871833163 1520520718.871833163 3.517894
1520520718921838163 1520520718.921838163 3.517894
1520520718971837163 1520520718.971837163 3.517894
1520520719021838163 1520520719.021838163 3.517894
1520520719071840163 1520520719.071840163 3.517894
1520520719121841163 1520520719.121841163 3.517894
1520520719171843233 1520520719.171843233 3.518035
1520520719221845233 1520520719.221845233 3.518035
1520520719271900233 1520520719.271900233 3.518035
1520520719321848233 1520520719.321848233 3.518035
1520520719371849233 1520520719.371849233 3.518035
1520520719421851233 1520520719.421851233 3.518035
1520520719471852233 1520520719.471852233 3.518035
1520520719521854233 1520520719.521854233 3.518035
1520520719571776707 1520520719.571776707 3.360982
1520520719621778707 1520520719.621778707 3.360982
1520520719671780707 1520520719.671780707 3.360982
1520520719721781707 1520520719.721781707 3.360982
1520520719771783707 1520520719.771783707 3.360982
1520520719821784707 1520520719.821784707 3.360982
1520520719871786707 1520520719.871786707 3.360982
1520520719921787707 1520520719.921787707 3.360982
1520520719971789707 1520520719.971789707 3.360982
1520520720021766566 1520520720.021766566 3.312701
1520520720071768566 1520520720.071768566 3.312701
1520520720121769566 1520520720.121769566 3.312701
1520520720171771566 1520520720.171771566 3.312701
1520520720221773566 1520520720.221773566 3.312701
1520520720271775566 1520520720.271775566 3.312701
1520520720321776566 1520520720.321776566 3.312701
1520520720371778566 1520520720.371778566 3.312701
1520520720421923707 1520520720.421923707 3.600982
1520520720471925707 1520520720.471925707 3.600982
1520520720521929707 1520520720.521929707 3.600982
1520520720571928707 1520520720.571928707 3.600982
1520520720621929707 1520520720.621929707 3.600982
1520520720671931707 1520520720.671931707 3.600982
1520520720721933707 1520520720.721933707 3.600982
1520520720771934707 1520520720.771934707 3.600982
1520520720822012005 1520520720.822012005 3.751578
1520520720872056005 1520520720.872056005 3.751578
1520520720922015005 1520520720.922015005 3.751578
1520520720972016005 1520520720.972016005 3.751578
1520520721022018005 1520520721.022018005 3.751578
1520520721072019005 1520520721.072019005 3.751578
1520520721122021005 1520520721.122021005 3.751578
1520520721172022005 1520520721.172022005 3.751578
1520520721221974601 1520520721.221974601 3.652771
1520520721271975601 1520520721.271975601 3.652771
1520520721321977601 1520520721.321977601 3.652771
1520520721371979601 1520520721.371979601 3.652771
1520520721421980601 1520520721.421980601 3.652771
1520520721471982601 1520520721.471982601 3.652771
1520520721521984601 1520520721.521984601 3.652771
1520520721571985601 1520520721.571985601 3.652771
1520520721622028356 1520520721.622028356 3.73628
1520520721672030356 1520520721.672030356 3.73628
1520520721722031356 1520520721.722031356 3.73628
1520520721772033356 1520520721.772033356 3.73628
1520520721822035356 1520520721.822035356 3.73628
1520520721872037356 1520520721.872037356 3.73628
1520520721922038356 1520520721.922038356 3.73628
1520520721972040356 1520520721.972040356 3.73628
1520520722021037847 1520520722.021037847 1.729263
1520520722071039847 1520520722.071039847 1.729263
1520520722121040847 1520520722.121040847 1.729263
1520520722171042847 1520520722.171042847 1.729263
1520520722221043847 1520520722.221043847 1.729263
1520520722271045847 1520520722.271045847 1.729263
1520520722321046847 1520520722.321046847 1.729263
1520520722371048847 1520520722.371048847 1.729263
1520520722421050847 1520520722.421050847 1.729263
1520520722470838110 1520520722.470838110 1.235789
1520520722520807110 1520520722.520807110 1.235789
1520520722570808110 1520520722.570808110 1.235789
1520520722620810110 1520520722.620810110 1.235789
1520520722670811110 1520520722.670811110 1.235789
1520520722720813110 1520520722.720813110 1.235789
1520520722770814110 1520520722.770814110 1.235789
1520520722820816110 1520520722.820816110 1.235789
1520520722870987637 1520520722.870987637 1.576842
1520520722920989637 1520520722.920989637 1.576842
1520520722970991637 1520520722.970991637 1.576842
1520520723020992637 1520520723.020992637 1.576842
1520520723070994637 1520520723.070994637 1.576842
1520520723120995637 1520520723.120995637 1.576842
1520520723170997637 1520520723.170997637 1.576842
1520520723220999637 1520520723.220999637 1.576842
1520520723271358321 1520520723.271358321 2.29221
1520520723321360321 1520520723.321360321 2.29221
1520520723371361321 1520520723.371361321 2.29221
1520520723421363321 1520520723.421363321 2.29221
1520520723471365321 1520520723.471365321 2.29221
1520520723521366321 1520520723.521366321 2.29221
1520520723571368321 1520520723.571368321 2.29221
1520520723621370321 1520520723.621370321 2.29221
1520520723671366689 1520520723.671366689 2.282947
1520520723721367689 1520520723.721367689 2.282947
1520520723771369689 1520520723.771369689 2.282947
1520520723821370689 1520520723.821370689 2.282947
1520520723871372689 1520520723.871372689 2.282947
1520520723921374689 1520520723.921374689 2.282947
1520520723971375689 1520520723.971375689 2.282947
1520520724021376689 1520520724.021376689 2.282947
1520520724071137619 1520520724.071137619 1.754807
1520520724121116619 1520520724.121116619 1.754807
1520520724171117619 1520520724.171117619 1.754807
1520520724221119619 1520520724.221119619 1.754807
1520520724271120619 1520520724.271120619 1.754807
1520520724321122619 1520520724.321122619 1.754807
1520520724371123619 1520520724.371123619 1.754807
1520520724421125619 1520520724.421125619 1.754807
1520520724471126619 1520520724.471126619 1.754807
1520520724521140408 1520520724.521140408 1.778385
1520520724571142408 1520520724.571142408 1.778385
1520520724621143408 1520520724.621143408 1.778385
1520520724671145408 1520520724.671145408 1.778385
1520520724721146408 1520520724.721146408 1.778385
1520520724771148408 1520520724.771148408 1.778385
1520520724821149408 1520520724.821149408 1.778385
1520520724871151408 1520520724.871151408 1.778385
1520520724921250584 1520520724.921250584 1.974736
1520520724971252584 1520520724.971252584 1.974736
1520520725021254584 1520520725.021254584 1.974736
1520520725071256584 1520520725.071256584 1.974736
1520520725121257584 1520520725.121257584 1.974736
1520520725171259584 1520520725.171259584 1.974736
1520520725221260584 1520520725.221260584 1.974736
1520520725271262584 1520520725.271262584 1.974736
1520520725321466110 1520520725.321466110 2.379789
1520520725371468110 1520520725.371468110 2.379789
1520520725421469110 1520520725.421469110 2.379789
1520520725471471110 1520520725.471471110 2.379789
1520520725521472110 1520520725.521472110 2.379789
1520520725571474110 1520520725.571474110 2.379789
1520520725621475110 1520520725.621475110 2.379789
1520520725671490110 1520520725.671490110 2.379789
1520520725721171882 1520520725.721171882 1.765333
1520520725771172882 1520520725.771172882 1.765333
1520520725821174882 1520520725.821174882 1.765333
1520520725871175882 1520520725.871175882 1.765333
1520520725921177882 1520520725.921177882 1.765333
1520520725971178882 1520520725.971178882 1.765333
1520520726021180882 1520520726.021180882 1.765333
1520520726071181882 1520520726.071181882 1.765333
1520520726121063742 1520520726.121063742 1.525052
1520520726171065742 1520520726.171065742 1.525052
1520520726221066742 1520520726.221066742 1.525052
1520520726271068742 1520520726.271068742 1.525052
1520520726321069742 1520520726.321069742 1.525052
1520520726371071742 1520520726.371071742 1.525052
1520520726421072742 1520520726.421072742 1.525052
1520520726471074742 1520520726.471074742 1.525052
1520520726521125637 1520520726.521125637 1.624842
1520520726571127637 1520520726.571127637 1.624842
1520520726621129637 1520520726.621129637 1.624842
1520520726671131637 1520520726.671131637 1.624842
1520520726721132637 1520520726.721132637 1.624842
1520520726771134637 1520520726.771134637 1.624842
1520520726821136637 1520520726.821136637 1.624842
1520520726871137637 1520520726.871137637 1.624842
1520520726921138637 1520520726.921138637 1.624842
1520520726971595444 1520520726.971595444 2.534456
