# filename          timestamp[s]         [exposuretime[ms]]
1520530962750148976 1520530962.750148976 1.668491
1520530962800150976 1520530962.800150976 1.668491
1520530962850151976 1520530962.850151976 1.668491
1520530962900153976 1520530962.900153976 1.668491
1520530962950155976 1520530962.950155976 1.668491
1520530963000157818 1520530963.000157818 1.670175
1520530963050159818 1520530963.050159818 1.670175
1520530963100160818 1520530963.100160818 1.670175
1520530963150162818 1520530963.150162818 1.670175
1520530963200163818 1520530963.200163818 1.670175
1520530963250166818 1520530963.250166818 1.670175
1520530963300167818 1520530963.300167818 1.670175
1520530963350169818 1520530963.350169818 1.670175
1520530963400187520 1520530963.400187520 1.703578
1520530963450188520 1520530963.450188520 1.703578
1520530963500190520 1520530963.500190520 1.703578
1520530963550192520 1520530963.550192520 1.703578
1520530963600193520 1520530963.600193520 1.703578
1520530963650195520 1520530963.650195520 1.703578
1520530963700197520 1520530963.700197520 1.703578
1520530963750198520 1520530963.750198520 1.703578
1520530963800219239 1520530963.800219239 1.743017
1520530963850221239 1520530963.850221239 1.743017
1520530963900270239 1520530963.900270239 1.743017
1520530963950224239 1520530963.950224239 1.743017
1520530964000225239 1520530964.000225239 1.743017
1520530964050227239 1520530964.050227239 1.743017
1520530964100228239 1520530964.100228239 1.743017
1520530964150230239 1520530964.150230239 1.743017
1520530964200250415 1520530964.200250415 1.779368
1520530964250251415 1520530964.250251415 1.779368
1520530964300253415 1520530964.300253415 1.779368
1520530964350254415 1520530964.350254415 1.779368
1520530964400256415 1520530964.400256415 1.779368
1520530964450257415 1520530964.450257415 1.779368
1520530964500259415 1520530964.500259415 1.779368
1520530964550260415 1520530964.550260415 1.779368
1520530964600252029 1520530964.600252029 1.758596
1520530964650302590 1520530964.650302590 1.855719
1520530964700303590 1520530964.700303590 1.855719
1520530964750305590 1520530964.750305590 1.855719
1520530964800306590 1520530964.800306590 1.855719
1520530964850308590 1520530964.850308590 1.855719
1520530964900310590 1520530964.900310590 1.855719
1520530964950311590 1520530964.950311590 1.855719
1520530965000313590 1520530965.000313590 1.855719
1520530965050293274 1520530965.050293274 1.811087
1520530965100294274 1520530965.100294274 1.811087
1520530965150295274 1520530965.150295274 1.811087
1520530965200297274 1520530965.200297274 1.811087
1520530965250298274 1520530965.250298274 1.811087
1520530965300300274 1520530965.300300274 1.811087
1520530965350301274 1520530965.350301274 1.811087
