# filename          timestamp[s]         [exposuretime[ms]]
1520503193096154476 1520503193.096154476 1.669333
1520503193146156476 1520503193.146156476 1.669333
1520503193196157476 1520503193.196157476 1.669333
1520503193246159476 1520503193.246159476 1.669333
1520503193296160476 1520503193.296160476 1.669333
1520503193346162476 1520503193.346162476 1.669333
1520503193396163476 1520503193.396163476 1.669333
1520503193446165476 1520503193.446165476 1.669333
1520503193496166476 1520503193.496166476 1.669333
1520503193546178792 1520503193.546178792 1.689964
1520503193596180792 1520503193.596180792 1.689964
1520503193646181792 1520503193.646181792 1.689964
1520503193696183792 1520503193.696183792 1.689964
1520503193746184792 1520503193.746184792 1.689964
1520503193796186792 1520503193.796186792 1.689964
1520503193846187792 1520503193.846187792 1.689964
1520503193896189792 1520503193.896189792 1.689964
1520503193946196424 1520503193.946196424 1.699228
1520503193996197424 1520503193.996197424 1.699228
1520503194046199424 1520503194.046199424 1.699228
1520503194096201424 1520503194.096201424 1.699228
1520503194146202424 1520503194.146202424 1.699228
1520503194196204424 1520503194.196204424 1.699228
1520503194246205424 1520503194.246205424 1.699228
1520503194296207424 1520503194.296207424 1.699228
1520503194346208424 1520503194.346208424 1.699228
1520503194396222213 1520503194.396222213 1.722807
1520503194446223213 1520503194.446223213 1.722807
1520503194496225213 1520503194.496225213 1.722807
1520503194546227213 1520503194.546227213 1.722807
1520503194596228213 1520503194.596228213 1.722807
1520503194646230213 1520503194.646230213 1.722807
1520503194696231213 1520503194.696231213 1.722807
1520503194746233213 1520503194.746233213 1.722807
1520503194796232178 1520503194.796232178 1.718736
1520503194846263178 1520503194.846263178 1.718736
1520503194896235178 1520503194.896235178 1.718736
1520503194946237178 1520503194.946237178 1.718736
1520503194996238178 1520503194.996238178 1.718736
1520503195046240178 1520503195.046240178 1.718736
1520503195096241178 1520503195.096241178 1.718736
1520503195146243178 1520503195.146243178 1.718736
1520503195196275213 1520503195.196275213 1.778807
1520503195246276213 1520503195.246276213 1.778807
1520503195296278213 1520503195.296278213 1.778807
1520503195346279213 1520503195.346279213 1.778807
1520503195396281213 1520503195.396281213 1.778807
1520503195446282213 1520503195.446282213 1.778807
1520503195496284213 1520503195.496284213 1.778807
1520503195546286213 1520503195.546286213 1.778807
1520503195596315634 1520503195.596315634 1.835649
1520503195646317634 1520503195.646317634 1.835649
1520503195696319634 1520503195.696319634 1.835649
1520503195746320634 1520503195.746320634 1.835649
1520503195796322634 1520503195.796322634 1.835649
1520503195846324634 1520503195.846324634 1.835649
1520503195896325634 1520503195.896325634 1.835649
1520503195946327634 1520503195.946327634 1.835649
1520503195996347792 1520503195.996347792 1.873964
1520503196046348792 1520503196.046348792 1.873964
1520503196096350792 1520503196.096350792 1.873964
1520503196146351792 1520503196.146351792 1.873964
1520503196196353792 1520503196.196353792 1.873964
1520503196246357792 1520503196.246357792 1.873964
1520503196296356792 1520503196.296356792 1.873964
1520503196346358792 1520503196.346358792 1.873964
1520503196396339511 1520503196.396339511 1.833403
1520503196446423511 1520503196.446423511 1.833403
1520503196496342511 1520503196.496342511 1.833403
1520503196546344511 1520503196.546344511 1.833403
1520503196596345511 1520503196.596345511 1.833403
1520503196646347511 1520503196.646347511 1.833403
1520503196696348511 1520503196.696348511 1.833403
1520503196746350511 1520503196.746350511 1.833403
1520503196796352511 1520503196.796352511 1.833403
1520503196846374424 1520503196.846374424 1.875228
1520503196896376424 1520503196.896376424 1.875228
1520503196946377424 1520503196.946377424 1.875228
1520503196996379424 1520503196.996379424 1.875228
1520503197046380424 1520503197.046380424 1.875228
1520503197096382424 1520503197.096382424 1.875228
1520503197146384424 1520503197.146384424 1.875228
1520503197196385424 1520503197.196385424 1.875228
1520503197246338020 1520503197.246338020 1.776421
1520503197296339020 1520503197.296339020 1.776421
1520503197346341020 1520503197.346341020 1.776421
1520503197396343020 1520503197.396343020 1.776421
1520503197446345020 1520503197.446345020 1.776421
1520503197496346020 1520503197.496346020 1.776421
1520503197546348020 1520503197.546348020 1.776421
1520503197596349020 1520503197.596349020 1.776421
1520503197646308213 1520503197.646308213 1.690807
1520503197696309213 1520503197.696309213 1.690807
1520503197746311213 1520503197.746311213 1.690807
1520503197796312213 1520503197.796312213 1.690807
1520503197846314213 1520503197.846314213 1.690807
1520503197896318213 1520503197.896318213 1.690807
1520503197946317213 1520503197.946317213 1.690807
1520503197996318213 1520503197.996318213 1.690807
1520503198046315581 1520503198.046315581 1.681543
1520503198096316581 1520503198.096316581 1.681543
1520503198146318581 1520503198.146318581 1.681543
1520503198196319581 1520503198.196319581 1.681543
1520503198246321581 1520503198.246321581 1.681543
1520503198296322581 1520503198.296322581 1.681543
1520503198346324581 1520503198.346324581 1.681543
1520503198396326581 1520503198.396326581 1.681543
1520503198446239722 1520503198.446239722 1.505824
1520503198496241722 1520503198.496241722 1.505824
1520503198546242722 1520503198.546242722 1.505824
1520503198596244722 1520503198.596244722 1.505824
1520503198646245722 1520503198.646245722 1.505824
1520503198696247722 1520503198.696247722 1.505824
1520503198746249722 1520503198.746249722 1.505824
1520503198796250722 1520503198.796250722 1.505824
1520503198846252722 1520503198.846252722 1.505824
1520503198896278985 1520503198.896278985 1.55635
1520503198946281985 1520503198.946281985 1.55635
1520503198996282985 1520503198.996282985 1.55635
1520503199046284985 1520503199.046284985 1.55635
1520503199096284985 1520503199.096284985 1.55635
1520503199146286985 1520503199.146286985 1.55635
1520503199196288985 1520503199.196288985 1.55635
1520503199246290985 1520503199.246290985 1.55635
1520503199296331985 1520503199.296331985 1.63635
1520503199346333985 1520503199.346333985 1.63635
1520503199396334985 1520503199.396334985 1.63635
1520503199446336985 1520503199.446336985 1.63635
1520503199496337985 1520503199.496337985 1.63635
1520503199546339985 1520503199.546339985 1.63635
1520503199596371985 1520503199.596371985 1.63635
1520503199646342985 1520503199.646342985 1.63635
1520503199696293178 1520503199.696293178 1.534736
1520503199746295178 1520503199.746295178 1.534736
1520503199796296178 1520503199.796296178 1.534736
1520503199846298178 1520503199.846298178 1.534736
1520503199896299178 1520503199.896299178 1.534736
1520503199946301178 1520503199.946301178 1.534736
1520503199996303178 1520503199.996303178 1.534736
1520503200046304178 1520503200.046304178 1.534736
1520503200096294388 1520503200.096294388 1.511157
1520503200146295388 1520503200.146295388 1.511157
1520503200196297388 1520503200.196297388 1.511157
1520503200246298388 1520503200.246298388 1.511157
1520503200296300388 1520503200.296300388 1.511157
1520503200346302388 1520503200.346302388 1.511157
1520503200396303388 1520503200.396303388 1.511157
1520503200446305388 1520503200.446305388 1.511157
1520503200496349617 1520503200.496349617 1.597614
1520503200546352617 1520503200.546352617 1.597614
1520503200596353617 1520503200.596353617 1.597614
1520503200646354617 1520503200.646354617 1.597614
1520503200696355617 1520503200.696355617 1.597614
1520503200746357617 1520503200.746357617 1.597614
1520503200796359617 1520503200.796359617 1.597614
1520503200846360617 1520503200.846360617 1.597614
1520503200896371669 1520503200.896371669 1.615719
1520503200946373669 1520503200.946373669 1.615719
1520503200996374669 1520503200.996374669 1.615719
1520503201046375669 1520503201.046375669 1.615719
1520503201096377669 1520503201.096377669 1.615719
