# filename          timestamp[s]         [exposuretime[ms]]
1520616724357818310 1520616724.357818310 1.749192
1520616724407772924 1520616724.407772924 1.656421
1520616724457774924 1520616724.457774924 1.656421
1520616724507775924 1520616724.507775924 1.656421
1520616724557777924 1520616724.557777924 1.656421
1520616724607778924 1520616724.607778924 1.656421
1520616724657780924 1520616724.657780924 1.656421
1520616724707781924 1520616724.707781924 1.656421
1520616724757783924 1520616724.757783924 1.656421
1520616724807788801 1520616724.807788801 1.662175
1520616724857789801 1520616724.857789801 1.662175
1520616724907791801 1520616724.907791801 1.662175
1520616724957894801 1520616724.957894801 1.662175
1520616725007794801 1520616725.007794801 1.662175
1520616725057795801 1520616725.057795801 1.662175
1520616725107797801 1520616725.107797801 1.662175
1520616725157798801 1520616725.157798801 1.662175
1520616725207800801 1520616725.207800801 1.662175
1520616725257856328 1520616725.257856328 1.771228
1520616725307858328 1520616725.307858328 1.771228
1520616725357859328 1520616725.357859328 1.771228
1520616725407861328 1520616725.407861328 1.771228
1520616725457863328 1520616725.457863328 1.771228
1520616725507864328 1520616725.507864328 1.771228
1520616725557866328 1520616725.557866328 1.771228
1520616725607868328 1520616725.607868328 1.771228
1520616725657862380 1520616725.657862380 1.757333
1520616725707863380 1520616725.707863380 1.757333
1520616725757865380 1520616725.757865380 1.757333
1520616725807866380 1520616725.807866380 1.757333
1520616725857868380 1520616725.857868380 1.757333
1520616725907871380 1520616725.907871380 1.757333
1520616725957871380 1520616725.957871380 1.757333
1520616726007873380 1520616726.007873380 1.757333
1520616726057950187 1520616726.057950187 1.906947
1520616726107951187 1520616726.107951187 1.906947
1520616726157953187 1520616726.157953187 1.906947
1520616726207954187 1520616726.207954187 1.906947
1520616726257956187 1520616726.257956187 1.906947
1520616726307958187 1520616726.307958187 1.906947
1520616726357959187 1520616726.357959187 1.906947
1520616726407961187 1520616726.407961187 1.906947
1520616726457912924 1520616726.457912924 1.808421
1520616726507914924 1520616726.507914924 1.808421
1520616726557915924 1520616726.557915924 1.808421
1520616726607916924 1520616726.607916924 1.808421
1520616726657918924 1520616726.657918924 1.808421
1520616726707920924 1520616726.707920924 1.808421
1520616726757921924 1520616726.757921924 1.808421
1520616726807923924 1520616726.807923924 1.808421
1520616726857948152 1520616726.857948152 1.854877
1520616726907950152 1520616726.907950152 1.854877
1520616726957951152 1520616726.957951152 1.854877
1520616727007953152 1520616727.007953152 1.854877
1520616727057955152 1520616727.057955152 1.854877
1520616727107956152 1520616727.107956152 1.854877
1520616727157958152 1520616727.157958152 1.854877
1520616727207959152 1520616727.207959152 1.854877
1520616727257898906 1520616727.257898906 1.730385
1520616727307899906 1520616727.307899906 1.730385
1520616727357901906 1520616727.357901906 1.730385
1520616727407903906 1520616727.407903906 1.730385
1520616727457904906 1520616727.457904906 1.730385
1520616727507906906 1520616727.507906906 1.730385
1520616727557908906 1520616727.557908906 1.730385
1520616727607909906 1520616727.607909906 1.730385
1520616727657911906 1520616727.657911906 1.730385
1520616727707913275 1520616727.707913275 1.729122
1520616727757913275 1520616727.757913275 1.729122
1520616727807916275 1520616727.807916275 1.729122
